Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes
1,New Delhi,77.20787968,28.52252897,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,1,3.4,31
1,New Delhi,77.3369754,28.6134959,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,1,0,2
1,Noida,77.3781674,28.6095755,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,No,2,0,1
1,New Delhi,77.2688462,28.5613573,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.8,95
1,Noida,77.314,28.5817708,North Indian,200,Indian Rupees(Rs.),No,No,1,2.9,4
1,Gurgaon,77.1018657,28.4211708,North Indian,600,Indian Rupees(Rs.),No,No,2,3,18
1,New Delhi,77.1743426,28.6428518,"Fast Food, North Indian",350,Indian Rupees(Rs.),No,Yes,1,3.3,24
1,Noida,77.35743094,28.56198634,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,2,3.1,9
1,New Delhi,77.24581651,28.55854948,"Chinese, Mughlai, North Indian",500,Indian Rupees(Rs.),No,Yes,2,3.1,25
216,Dalton,-85.130492,34.912109,"American, Diner, Southern",10,Dollar($),No,No,1,4.3,244
1,New Delhi,77.234004,28.5667421,"Fast Food, North Indian",900,Indian Rupees(Rs.),No,Yes,2,3.8,303
1,New Delhi,77.090592,28.6672586,Finger Food,2500,Indian Rupees(Rs.),Yes,No,4,3.3,36
1,New Delhi,77.2170731,28.6212756,"Continental, Chinese, Japanese, North Indian, Thai",2500,Indian Rupees(Rs.),Yes,No,4,3,19
1,New Delhi,77.238315,28.5774602,"Bakery, Desserts",300,Indian Rupees(Rs.),No,Yes,1,3.2,12
1,Gurgaon,77.0178663,28.4603933,North Indian,400,Indian Rupees(Rs.),No,No,1,3.2,28
1,Noida,77.3323268,28.5579734,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,2,3.4,18
1,New Delhi,77.233061,28.5564784,"Cafe, Italian, Lebanese",1000,Indian Rupees(Rs.),No,No,3,3.5,251
148,Wellington City,174.775005,-41.294402,"Mediterranean, Cafe, European",80,NewZealand($),No,No,4,4.2,146
1,New Delhi,77.18,28.67,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1738591,28.5724323,"North Indian, Mughlai",900,Indian Rupees(Rs.),Yes,Yes,2,3.2,67
1,New Delhi,77.0766826,28.6386194,"Fast Food, Desserts",300,Indian Rupees(Rs.),No,No,1,3.3,23
1,New Delhi,77.1684675,28.5884054,Fast Food,350,Indian Rupees(Rs.),No,No,1,3.5,345
1,Faridabad,77.3066403,28.48420819,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,0,0,North Indian,300,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1125497,28.6498944,Chinese,300,Indian Rupees(Rs.),No,No,1,3,6
1,Gurgaon,77.0725008,28.4588688,Cafe,700,Indian Rupees(Rs.),No,No,2,3.8,183
1,Gurgaon,77.0221359,28.4639996,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,2,2.7,11
1,Noida,77.3502339,28.5865079,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,1,0,2
1,Noida,77.332072,28.5493465,"Cafe, Italian, Continental, Chinese",450,Indian Rupees(Rs.),No,Yes,1,2.6,26
1,Gurgaon,77.09791951,28.45112282,Korean,1800,Indian Rupees(Rs.),No,No,3,3.2,12
1,Noida,77.3537531,28.5744067,Fast Food,100,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.101847,28.535183,"Continental, Thai, Chinese, North Indian",3000,Indian Rupees(Rs.),Yes,No,4,3.2,28
189,Cape Town,18.409153,-33.907776,"Burger, Fast Food, Grill",250,Rand(R),No,No,3,3.6,131
1,New Delhi,77.1778577,28.691831,Bakery,300,Indian Rupees(Rs.),No,No,1,3.3,26
1,New Delhi,77.286578,28.6805966,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,2,3.1,22
1,New Delhi,77.192026,28.5598,Sushi,1000,Indian Rupees(Rs.),No,Yes,3,3.9,21
1,New Delhi,77.1738744,28.6460278,"Fast Food, Burger",400,Indian Rupees(Rs.),No,Yes,1,2.4,101
1,New Delhi,77.1720619,28.5722604,"Italian, European",2000,Indian Rupees(Rs.),Yes,No,4,3.8,109
1,Gurgaon,77.0809099,28.4734916,South Indian,300,Indian Rupees(Rs.),No,No,1,2.8,45
1,Noida,77.3123862,28.5850552,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,0,3
1,Noida,77.3442694,28.5486331,Ice Cream,300,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.218187,28.625445,Finger Food,3000,Indian Rupees(Rs.),Yes,No,4,3.3,25
1,Gurgaon,77.07169354,28.50969289,"Bakery, Desserts, Fast Food",550,Indian Rupees(Rs.),No,No,2,3.6,60
1,New Delhi,77.2452301,28.5638657,"Chinese, Tibetan",500,Indian Rupees(Rs.),No,No,2,3.5,515
1,New Delhi,77.1639289,28.6495338,North Indian,400,Indian Rupees(Rs.),No,No,1,3.5,216
1,Goa,0,0,"Seafood, French",800,Indian Rupees(Rs.),No,No,3,4.6,302
1,Gurgaon,77.0166864,28.4678506,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,No,1,3,6
1,New Delhi,77.238764,28.5783992,"Chinese, Thai",700,Indian Rupees(Rs.),No,Yes,2,3.8,196
1,New Delhi,77.1163525,28.6461897,North Indian,700,Indian Rupees(Rs.),No,No,2,3.5,38
216,Boise,-116.203466,43.616068,"Italian, Pizza",25,Dollar($),No,No,2,4.6,615
1,Ahmedabad,72.5498285,23.0437235,"Cafe, Beverages, Desserts, Pizza",700,Indian Rupees(Rs.),No,Yes,2,4,404
1,New Delhi,77.1566379,28.7154009,"Beverages, Desserts",400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1707986,28.5587394,"Awadhi, Mughlai",100,Indian Rupees(Rs.),No,No,1,0,0
1,Noida,77.3379637,28.597161,North Indian,100,Indian Rupees(Rs.),No,No,1,3,9
1,Gurgaon,77.0717813,28.5099843,"Fast Food, Tea",200,Indian Rupees(Rs.),No,Yes,1,2.4,49
1,New Delhi,77.3057084,28.6601355,"Bakery, Desserts, Fast Food, Pizza, Burger, Continental",400,Indian Rupees(Rs.),No,Yes,1,3.6,34
1,New Delhi,77.25135762,28.55602603,"Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese",1500,Indian Rupees(Rs.),No,Yes,3,4.1,686
1,New Delhi,77.3006287,28.6557549,Finger Food,600,Indian Rupees(Rs.),No,No,2,3.2,31
1,Noida,77.3409391,28.5722363,"Cafe, Continental, Fast Food, Italian",600,Indian Rupees(Rs.),No,Yes,2,3.7,164
1,New Delhi,77.2321919,28.62925605,Cafe,600,Indian Rupees(Rs.),No,No,2,3.4,76
1,New Delhi,77.2532497,28.5364506,North Indian,350,Indian Rupees(Rs.),No,Yes,1,2.6,71
1,Gurgaon,77.0803248,28.4805094,"Lebanese, Arabian",600,Indian Rupees(Rs.),No,Yes,2,3.1,82
1,New Delhi,77.1181406,28.5415117,North Indian,150,Indian Rupees(Rs.),No,No,1,0,0
1,Noida,77.3665825,28.5825191,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,2,3.5,61
1,Gurgaon,77.0683484,28.4684937,Lucknowi,1000,Indian Rupees(Rs.),No,No,3,3.7,179
216,Waterloo,-92.456343,42.516908,"Indian, Middle Eastern",10,Dollar($),No,No,1,3.2,18
1,Noida,77.4133126,28.5074459,"South Indian, North Indian, Street Food",300,Indian Rupees(Rs.),No,No,1,3,4
216,Rest of Hawaii,-157.827196,21.277583,"Hawaiian, Seafood, Steak",70,Dollar($),No,No,4,4.4,1492
1,New Delhi,77.1411461,28.6581714,"Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.3051329,28.6509065,"Mithai, Street Food",400,Indian Rupees(Rs.),No,No,1,3.5,40
1,Gurgaon,77.0563114,28.4435939,Cafe,800,Indian Rupees(Rs.),No,Yes,2,0,3
216,Macon,-83.6766,32.8899,"Chinese, Thai",25,Dollar($),No,No,2,4.5,302
1,New Delhi,77.1624465,28.7063371,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,2,3.7,195
1,New Delhi,77.21764829,28.64569263,"Continental, Fast Food",1300,Indian Rupees(Rs.),Yes,No,3,3.1,14
1,Faridabad,77.3145373,28.3836738,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.0788503,28.4609696,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,3.7,23
1,New Delhi,77.1065259,28.6421961,"North Indian, Street Food, South Indian, Fast Food, Chinese",500,Indian Rupees(Rs.),No,No,2,2.6,55
1,New Delhi,77.2500794,28.5494455,North Indian,200,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.2413236,28.580749,"North Indian, Chinese",1600,Indian Rupees(Rs.),No,No,3,4,744
1,Gurgaon,77.1046906,28.487522,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,3,6
1,New Delhi,77.2047986,28.6943941,"Cafe, Fast Food, Italian, Chinese",650,Indian Rupees(Rs.),Yes,Yes,2,3.8,1970
1,New Delhi,77.3340142,28.6082998,North Indian,300,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.137511,28.6298959,Bakery,200,Indian Rupees(Rs.),No,No,1,3,4
215,Manchester,-2.241047,53.474221,"American, Fast Food",15,Pounds(?œ),No,No,1,3.4,25
1,New Delhi,77.19480157,28.56721546,"North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),No,Yes,2,3,64
1,New Delhi,77.1411461,28.6570966,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,3.5,53
1,New Delhi,77.1969056,28.5998612,"Kashmiri, North Indian",500,Indian Rupees(Rs.),No,No,2,2.9,4
1,New Delhi,77.24894397,28.54027996,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,1,2.7,22
1,Gurgaon,77.09327124,28.49457813,Cafe,450,Indian Rupees(Rs.),No,No,1,3.1,9
1,New Delhi,77.17785772,28.69218909,"Fast Food, Italian, Chinese",350,Indian Rupees(Rs.),No,Yes,1,4,96
1,Varanasi,82.98081,25.338373,"Cafe, North Indian, Continental",600,Indian Rupees(Rs.),No,No,3,3.3,34
1,New Delhi,77.31192157,28.66958297,Bakery,300,Indian Rupees(Rs.),No,No,1,0,0
1,Noida,77.3380039,28.5972511,North Indian,500,Indian Rupees(Rs.),No,Yes,2,2.6,34
1,Gurgaon,77.09319044,28.47567184,"Chinese, Thai",800,Indian Rupees(Rs.),No,Yes,2,3.5,112
1,New Delhi,77.2030121,28.5203762,"Mithai, Street Food, North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,1,2.7,16
1,Kochi,76.27699893,9.985496938,"Fast Food, Biryani",400,Indian Rupees(Rs.),No,Yes,1,4,246
1,Faridabad,77.3167822,28.3865773,Fast Food,150,Indian Rupees(Rs.),No,No,1,0,0
1,Noida,77.3704489,28.6196711,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,1,3.1,17
1,New Delhi,77.190546,28.7065192,Chinese,500,Indian Rupees(Rs.),No,No,2,3.1,16
1,Noida,77.3536634,28.5743086,"North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),Yes,No,2,2.9,7
216,Dalton,-84.767911,34.752476,"Mexican, Tex-Mex",10,Dollar($),No,No,1,3.9,66
1,New Delhi,77.2861642,28.6367213,Fast Food,350,Indian Rupees(Rs.),No,No,1,2.3,45
1,Kolkata,88.36550709,22.53912894,"European, American",1900,Indian Rupees(Rs.),No,No,3,4.4,2224
1,New Delhi,76.9856215,28.6100946,North Indian,50,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2159186,28.52678296,"North Indian, Continental, Asian",3000,Indian Rupees(Rs.),Yes,No,4,4,160
1,New Delhi,77.2059791,28.6981059,North Indian,200,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.12181085,28.55480667,"European, North Indian",1500,Indian Rupees(Rs.),Yes,No,3,3,4
1,New Delhi,77.0934222,28.6377065,Street Food,100,Indian Rupees(Rs.),No,No,1,0,2
1,Gurgaon,77.0886879,28.4952079,"Beverages, Desserts",350,Indian Rupees(Rs.),No,Yes,1,3.9,425
1,New Delhi,77.2821107,28.5400233,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,2,3,9
1,New Delhi,77.2298169,28.6080413,"North Indian, Mughlai, Chinese",1500,Indian Rupees(Rs.),Yes,Yes,3,3.6,447
1,New Delhi,77.2241405,28.6051689,Cafe,2500,Indian Rupees(Rs.),No,No,4,3.8,79
191,Colombo,79.85667843,6.88634086,Chinese,2000,Sri Lankan Rupee(LKR),No,No,3,3.4,118
1,Gurgaon,77.0141435,28.4810609,"Fast Food, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.6,12
216,Athens,-83.3764,33.9584,"Italian, Pizza, Sandwich",10,Dollar($),No,No,1,4.4,1098
216,Boise,-116.2019,43.6138,"American, Bar Food",25,Dollar($),No,No,2,4.5,879
1,New Delhi,77.1799244,28.6963277,"North Indian, Mughlai",1100,Indian Rupees(Rs.),Yes,Yes,3,3.6,158
1,New Delhi,77.2995973,28.630479,North Indian,500,Indian Rupees(Rs.),Yes,No,2,0,0
1,New Delhi,77.24028882,28.54047022,"Chinese, Asian, Thai",650,Indian Rupees(Rs.),No,Yes,2,3.8,312
1,New Delhi,77.1943217,28.55333,Cafe,200,Indian Rupees(Rs.),No,No,1,4.2,542
1,Noida,77.3536634,28.5743086,"Fast Food, Tea",350,Indian Rupees(Rs.),No,No,1,2.8,5
1,Gurgaon,77.0194842,28.4860462,Mithai,500,Indian Rupees(Rs.),No,No,2,0,2
1,Gurgaon,77.0502902,28.4530361,"Italian, Pizza",650,Indian Rupees(Rs.),Yes,Yes,2,3.5,22
1,Noida,77.3399353,28.5653929,"Cafe, Fast Food",400,Indian Rupees(Rs.),No,Yes,1,3.7,80
1,Noida,77.32376587,28.56837474,"North Indian, Mughlai, Italian, Chinese",1500,Indian Rupees(Rs.),Yes,No,3,3.5,247
189,Sandton,28.023143,-26.052744,"Contemporary, Burger, European",250,Rand(R),No,No,3,4,504
1,New Delhi,77.2172977,28.6328105,Chinese,1200,Indian Rupees(Rs.),Yes,No,3,4,412
1,New Delhi,77.1941855,28.5536,"Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,2,3.7,489
1,Noida,77.3607512,28.5906666,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,2,2.9,6
1,New Delhi,77.21957177,28.62727844,"North Indian, Continental",1100,Indian Rupees(Rs.),Yes,No,3,3.2,11
1,New Delhi,77.3335984,28.6054308,North Indian,450,Indian Rupees(Rs.),No,No,1,3.3,28
1,Noida,77.3204748,28.56648549,"Asian, Thai, Chinese",1600,Indian Rupees(Rs.),Yes,Yes,3,4.3,428
1,New Delhi,77.090369,28.6168861,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,2,2.7,82
1,New Delhi,77.1898978,28.6943279,Bakery,300,Indian Rupees(Rs.),No,No,1,3.1,11
1,Bhopal,77.373573,23.218998,North Indian,1800,Indian Rupees(Rs.),No,No,4,4.3,128
1,Allahabad,81.83168056,25.45031667,"Fast Food, Desserts",500,Indian Rupees(Rs.),No,No,3,3.6,57
1,New Delhi,77.12179529,28.5503472,Beverages,400,Indian Rupees(Rs.),No,No,1,3.1,5
1,New Delhi,77.18563,28.6738127,"Chinese, Bakery",300,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.23113,28.5890553,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,2.8,8
1,New Delhi,77.24215731,28.57518762,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,1,2.7,7
1,Vadodara,73.164798,22.311358,"North Indian, Mughlai, Mexican, Thai",1000,Indian Rupees(Rs.),No,No,3,4.1,395
1,Noida,77.527913,28.4583447,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,3.5,56
1,New Delhi,77.1901673,28.5266192,"North Indian, Chinese, Continental",700,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.1962767,28.6494371,North Indian,300,Indian Rupees(Rs.),No,No,1,3.4,43
1,New Delhi,77.2302318,28.5735538,"Cafe, Italian",1200,Indian Rupees(Rs.),Yes,Yes,3,3.6,386
1,New Delhi,77.253107,28.542481,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,1,3.5,80
1,Nagpur,79.0651371,21.13685791,Cafe,350,Indian Rupees(Rs.),No,No,2,3.9,140
1,New Delhi,77.12603889,28.66621389,Cafe,450,Indian Rupees(Rs.),No,No,1,3.6,58
1,New Delhi,77.1068457,28.6424495,"Continental, North Indian, Italian",1600,Indian Rupees(Rs.),Yes,Yes,3,3.7,792
1,New Delhi,77.2422216,28.5794004,"Fast Food, Chinese",200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2074165,28.5603554,"Mughlai, Chinese, North Indian",1000,Indian Rupees(Rs.),Yes,No,3,3,42
1,New Delhi,77.19585299,28.56573815,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,3.4,26
1,Kochi,76.28500095,9.979362921,Seafood,1000,Indian Rupees(Rs.),No,No,3,4.6,289
1,Ahmedabad,72.5124872,23.0382314,"Italian, Pizza",500,Indian Rupees(Rs.),No,Yes,2,4.4,113
1,Noida,77.4026739,28.500282,Beverages,200,Indian Rupees(Rs.),No,No,1,0,0
1,Faridabad,0,0,"North Indian, Mughlai, Chinese",400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1331919,28.6700104,Street Food,250,Indian Rupees(Rs.),No,Yes,1,3.3,18
1,New Delhi,77.3128538,28.660001,"Desserts, Bakery, Pizza, Burger, Continental",350,Indian Rupees(Rs.),No,Yes,1,3.6,58
1,Gurgaon,77.089166,28.433455,"North Indian, Chinese, Fast Food",1000,Indian Rupees(Rs.),No,Yes,3,2.5,65
1,New Delhi,77.120547,28.548297,"Healthy Food, Beverages",600,Indian Rupees(Rs.),No,Yes,2,0,3
1,Noida,77.3352114,28.576761,Cafe,300,Indian Rupees(Rs.),No,No,1,0,2
1,Noida,0,0,"North Indian, Chinese, Italian, Thai",500,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.1059714,28.6423028,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,3.3,69
1,New Delhi,77.2777667,28.6530845,Mithai,100,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.3212477,28.6815286,"North Indian, South Indian",500,Indian Rupees(Rs.),No,No,2,2.7,14
1,New Delhi,77.224443,28.563155,"Malaysian, Indonesian",1800,Indian Rupees(Rs.),No,No,3,4.4,77
1,New Delhi,77.1232695,28.6522668,"North Indian, Chinese, Continental",1100,Indian Rupees(Rs.),No,Yes,3,3.4,224
216,Macon,-83.6737,32.8496,Seafood,25,Dollar($),No,No,2,4.6,467
216,Augusta,-82.096,33.4827,"Desserts, Italian, Pizza",25,Dollar($),No,No,2,4.1,430
1,Gurgaon,77.0816737,28.478398,"Cafe, American, Desserts, Italian, Bakery",650,Indian Rupees(Rs.),No,Yes,2,3.7,18
1,New Delhi,77.2114589,28.548819,"North Indian, Hyderabadi",700,Indian Rupees(Rs.),No,Yes,2,3.5,67
1,Noida,77.324447,28.569182,"North Indian, Mughlai, Chinese",1400,Indian Rupees(Rs.),Yes,Yes,3,3,203
1,New Delhi,0,0,Cafe,1000,Indian Rupees(Rs.),Yes,No,3,0,2
216,Sioux City,-96.4092028,42.485608,"American, Seafood, Steak",70,Dollar($),No,No,4,3.5,58
1,New Delhi,77.0680939,28.6104281,"Fast Food, Chinese",250,Indian Rupees(Rs.),No,No,1,2.9,7
1,New Delhi,77.093073,28.5913425,North Indian,200,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.1243818,28.7086313,"North Indian, Chinese",550,Indian Rupees(Rs.),No,Yes,2,2.3,128
1,New Delhi,77.1782172,28.693567,"North Indian, Chinese, Fast Food",550,Indian Rupees(Rs.),No,Yes,2,2.5,41
1,New Delhi,77.2540755,28.5258419,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.8,7
1,New Delhi,77.2956494,28.6065417,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,1,3.1,7
1,New Delhi,77.1330407,28.6493759,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,1,3.2,100
1,New Delhi,77.19325863,28.56087734,"Chinese, Tibetan",700,Indian Rupees(Rs.),No,Yes,2,3.1,34
1,New Delhi,77.22493695,28.56257437,"Asian, Japanese",1500,Indian Rupees(Rs.),No,Yes,3,4,46
1,Gurgaon,77.0971403,28.4508352,"Burger, American, Fast Food",650,Indian Rupees(Rs.),No,Yes,2,3.5,45
1,New Delhi,77.2039955,28.6947175,"North Indian, Continental, Italian, Chinese",900,Indian Rupees(Rs.),No,No,2,4.1,506
1,New Delhi,77.1585449,28.7196342,Street Food,100,Indian Rupees(Rs.),No,No,1,0,2
1,Faridabad,77.3224363,28.3951869,"Fast Food, Chinese",400,Indian Rupees(Rs.),No,No,1,2.7,32
1,New Delhi,77.25373641,28.55696162,"North Indian, Mughlai, Chinese",450,Indian Rupees(Rs.),No,No,1,0,2
1,Noida,77.3497156,28.6037907,"Continental, Chinese, North Indian",2800,Indian Rupees(Rs.),Yes,No,4,4.1,228
30,Bras¡_lia,-48.01666667,-15.83483333,"Mexican, Grill",100,Brazilian Real(R$),No,No,4,4.3,29
1,New Delhi,77.3205872,28.6002622,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,No,1,3,5
1,New Delhi,77.2057995,28.5557195,"Italian, North Indian",1700,Indian Rupees(Rs.),Yes,No,3,3.4,267
1,New Delhi,77.0968706,28.6355956,North Indian,300,Indian Rupees(Rs.),No,Yes,1,3.1,7
1,New Delhi,77.2322078,28.653316,"Mughlai, Street Food",3000,Indian Rupees(Rs.),No,No,4,4.4,305
1,New Delhi,77.16395449,28.55894144,"Chinese, Thai, North Indian",1300,Indian Rupees(Rs.),Yes,Yes,3,3.7,137
1,Noida,77.3706195,28.619656,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,0,2
1,New Delhi,77.10166944,28.66843611,Fast Food,200,Indian Rupees(Rs.),No,No,1,2.7,36
1,New Delhi,77.2026428,28.5562101,"South Indian, North Indian, Chinese, Fast Food, Street Food, Mithai",450,Indian Rupees(Rs.),No,No,1,3.5,1198
1,New Delhi,0,0,"Bakery, Desserts",600,Indian Rupees(Rs.),No,No,2,0,2
30,S¡œo Paulo,-46.67133333,-23.59233333,Sushi,230,Brazilian Real(R$),No,No,4,3.9,12
1,New Delhi,77.2161735,28.5823408,Chinese,300,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2957374,28.6393314,Chinese,400,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.2002839,28.5322327,"Healthy Food, Salad",800,Indian Rupees(Rs.),No,Yes,2,3.5,34
1,Allahabad,81.834279,25.450329,Fast Food,400,Indian Rupees(Rs.),No,No,2,3.3,53
14,Balingup,115.9844924,-33.7845269,Modern Australian,20,Dollar($),No,No,2,3.2,21
1,New Delhi,77.2050605,28.6926492,"Cafe, Continental, Italian",800,Indian Rupees(Rs.),Yes,Yes,2,3.7,344
1,New Delhi,77.1940755,28.6971907,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.1900774,28.7051811,"North Indian, Chinese, Fast Food",800,Indian Rupees(Rs.),No,Yes,2,3.3,255
1,New Delhi,77.1849206,28.6408817,Biryani,450,Indian Rupees(Rs.),No,No,1,2.6,26
1,New Delhi,77.11235,28.71679,"North Indian, Continental, European, American, Mediterranean",1400,Indian Rupees(Rs.),Yes,Yes,3,4.2,69
1,New Delhi,77.22072076,28.63033313,"North Indian, Mexican, Italian, Continental",1200,Indian Rupees(Rs.),Yes,No,3,3.9,1379
1,New Delhi,77.0709719,28.6403518,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,1,0,3
1,New Delhi,77.0875177,28.5859879,"Pizza, Fast Food",600,Indian Rupees(Rs.),No,No,2,3,7
1,New Delhi,77.3039947,28.6348977,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,1,2.6,16
1,New Delhi,77.2054401,28.6929495,"North Indian, Continental, Italian",1000,Indian Rupees(Rs.),Yes,No,3,3.9,373
1,Faridabad,77.2902208,28.5002348,"North Indian, Chinese, South Indian, Fast Food",350,Indian Rupees(Rs.),No,No,1,3,22
1,Noida,77.3720794,28.585893,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),No,Yes,2,2.3,230
1,Noida,77.3624558,28.612791,"Fast Food, North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,3.4,155
1,New Delhi,77.2283906,28.7015464,"Chinese, Naga",450,Indian Rupees(Rs.),No,No,1,3.1,7
1,New Delhi,77.1808229,28.6720536,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,2,0,3
1,Noida,77.3537531,28.5744067,"Fast Food, Tea",250,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.2104708,28.6402223,"North Indian, Chinese",1100,Indian Rupees(Rs.),Yes,No,3,2.8,8
1,New Delhi,77.2776898,28.6307187,North Indian,400,Indian Rupees(Rs.),No,No,1,3.1,24
1,New Delhi,77.2264595,28.5852944,"Cafe, Desserts, Bakery",500,Indian Rupees(Rs.),No,No,2,3.5,14
1,New Delhi,77.1730055,28.6874254,"North Indian, Mughlai, Chinese",450,Indian Rupees(Rs.),No,No,1,3,5
1,New Delhi,77.3024918,28.6475149,"North Indian, Chinese, Italian",1000,Indian Rupees(Rs.),Yes,No,3,3.4,232
1,Gurgaon,77.0867524,28.4975584,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,Yes,1,3,10
1,Gurgaon,77.1000176,28.465995,Street Food,100,Indian Rupees(Rs.),No,No,1,3.2,16
1,New Delhi,77.21996941,28.52987562,"Cafe, Beverages",700,Indian Rupees(Rs.),No,No,2,4.1,92
1,New Delhi,77.2924811,28.6089584,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,1,3.2,19
216,Tampa Bay,-82.4351499,27.959884,"Cuban, Spanish",40,Dollar($),No,No,3,4.4,1746
1,New Delhi,77.296194,28.5929234,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,No,1,3.2,17
1,New Delhi,77.2133453,28.5622651,Asian,400,Indian Rupees(Rs.),No,No,1,2.7,8
1,New Delhi,77.3031004,28.6360078,"North Indian, Chinese",350,Indian Rupees(Rs.),No,Yes,1,2.8,101
1,New Delhi,77.2211601,28.7111101,Chinese,250,Indian Rupees(Rs.),No,No,1,0,2
1,Bhopal,0,0,"Italian, Mexican, Chinese",900,Indian Rupees(Rs.),No,No,3,3.8,79
1,New Delhi,77.2468466,28.5278902,"Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,1,3.6,14
1,Gurgaon,77.087339,28.4624466,"Street Food, North Indian",300,Indian Rupees(Rs.),No,Yes,1,3.8,48
1,New Delhi,77.2515162,28.5823905,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,2.6,9
1,Noida,77.3246292,28.57215783,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Indian Rupees(Rs.),No,Yes,2,3.7,331
